code_postal,nom,code_insee,latitude,longitude,code_departement,nom_departement,code_region,nom_region
54560,Malavillers,54337,49.3574661069,5.86577468306,54,Meurthe-et-Moselle,44,Grand Est
54670,Malleloy,54338,48.7916600767,6.16801224152,54,Meurthe-et-Moselle,44,Grand Est
54220,Malzéville,54339,48.7218421978,6.18996136017,54,Meurthe-et-Moselle,44,Grand Est
54470,Mamey,54340,48.8796302932,5.95590778718,54,Meurthe-et-Moselle,44,Grand Est
54150,Mance,54341,49.2743132888,5.91941137591,54,Meurthe-et-Moselle,44,Grand Est
54790,Mancieulles,54342,49.2810932813,5.89669694127,54,Meurthe-et-Moselle,44,Grand Est
54470,Mandres-aux-Quatre-Tours,54343,48.8280148948,5.79045735083,54,Meurthe-et-Moselle,44,Grand Est
54290,Mangonville,54344,48.451085439,6.28899041903,54,Meurthe-et-Moselle,44,Grand Est
54210,Manoncourt-en-Vermois,54345,48.6014894202,6.27024108029,54,Meurthe-et-Moselle,44,Grand Est
54385,Manoncourt-en-Woëvre,54346,48.78198493,5.91915355955,54,Meurthe-et-Moselle,44,Grand Est
54385,Manonville,54348,48.8313527752,5.91543101221,54,Meurthe-et-Moselle,44,Grand Est
54300,Manonviller,54349,48.5910642375,6.66259343648,54,Meurthe-et-Moselle,44,Grand Est
54300,Marainviller,54350,48.597994773,6.60823842119,54,Meurthe-et-Moselle,44,Grand Est
54820,Marbache,54351,48.790237292,6.09039426477,54,Meurthe-et-Moselle,44,Grand Est
54230,Maron,54352,48.6577116838,6.05780726242,54,Meurthe-et-Moselle,44,Grand Est
54800,Mars-la-Tour,54353,49.0967846153,5.88467840528,54,Meurthe-et-Moselle,44,Grand Est
54330,Marthemont,54354,48.5592614713,6.03669109733,54,Meurthe-et-Moselle,44,Grand Est
54380,Martincourt,54355,48.8482925248,5.95195681774,54,Meurthe-et-Moselle,44,Grand Est
54830,Mattexey,54356,48.4390177422,6.52169861442,54,Meurthe-et-Moselle,44,Grand Est
54320,Maxéville,54357,48.7091528465,6.14959862185,54,Meurthe-et-Moselle,44,Grand Est
54320,Maxéville,54357,48.7091528465,6.14959862185,54,Meurthe-et-Moselle,44,Grand Est
54280,Mazerulles,54358,48.7552760519,6.37935633386,54,Meurthe-et-Moselle,44,Grand Est
54360,Méhoncourt,54359,48.5123289166,6.37994710945,54,Meurthe-et-Moselle,44,Grand Est
54200,Ménil-la-Tour,54360,48.7741697228,5.84763659664,54,Meurthe-et-Moselle,44,Grand Est
54960,Mercy-le-Bas,54362,49.3854191289,5.75848432242,54,Meurthe-et-Moselle,44,Grand Est
54560,Mercy-le-Haut,54363,49.3697647828,5.82533322849,54,Meurthe-et-Moselle,44,Grand Est
54560,Mercy-le-Haut,54363,49.3697647828,5.82533322849,54,Meurthe-et-Moselle,44,Grand Est
54850,Méréville,54364,48.5911694805,6.1377105599,54,Meurthe-et-Moselle,44,Grand Est
54120,Merviller,54365,48.4739799839,6.77926594668,54,Meurthe-et-Moselle,44,Grand Est
54850,Messein,54366,48.6104817604,6.14212766773,54,Meurthe-et-Moselle,44,Grand Est
54135,Mexy,54367,49.5017214844,5.78595844743,54,Meurthe-et-Moselle,44,Grand Est
54540,Mignéville,54368,48.5341591798,6.78313669557,54,Meurthe-et-Moselle,44,Grand Est
54670,Millery,54369,48.8151063619,6.13947444735,54,Meurthe-et-Moselle,44,Grand Est
54385,Minorville,54370,48.8097499629,5.8798507442,54,Meurthe-et-Moselle,44,Grand Est
54580,Moineville,54371,49.1970140932,5.94836254251,54,Meurthe-et-Moselle,44,Grand Est
54760,Moivrons,54372,48.8281038737,6.24784004204,54,Meurthe-et-Moselle,44,Grand Est
54300,Moncel-lès-Lunéville,54373,48.5637047138,6.56149374143,54,Meurthe-et-Moselle,44,Grand Est
54280,Moncel-sur-Seille,54374,48.7689689739,6.42429308045,54,Meurthe-et-Moselle,44,Grand Est
54700,Montauville,54375,48.8961507252,6.00139029586,54,Meurthe-et-Moselle,44,Grand Est
54760,Montenoy,54376,48.7926139006,6.23631393016,54,Meurthe-et-Moselle,44,Grand Est
54540,Montigny,54377,48.5137501502,6.80331187595,54,Meurthe-et-Moselle,44,Grand Est
54870,Montigny-sur-Chiers,54378,49.4718809607,5.66811908272,54,Meurthe-et-Moselle,44,Grand Est
54870,Montigny-sur-Chiers,54378,49.4718809607,5.66811908272,54,Meurthe-et-Moselle,44,Grand Est
54170,Mont-l'Étroit,54379,48.4986857514,5.78282069784,54,Meurthe-et-Moselle,44,Grand Est
54113,Mont-le-Vignoble,54380,48.6194473403,5.85052856749,54,Meurthe-et-Moselle,44,Grand Est
54450,Montreux,54381,48.5354543018,6.88782007418,54,Meurthe-et-Moselle,44,Grand Est
54350,Mont-Saint-Martin,54382,49.545958519,5.77946566153,54,Meurthe-et-Moselle,44,Grand Est
54360,Mont-sur-Meurthe,54383,48.5493164912,6.44216065788,54,Meurthe-et-Moselle,44,Grand Est
54920,Morfontaine,54385,49.4434732186,5.81770469629,54,Meurthe-et-Moselle,44,Grand Est
54830,Moriviller,54386,48.4809875123,6.44040977493,54,Meurthe-et-Moselle,44,Grand Est
54700,Morville-sur-Seille,54387,48.9179706076,6.14619157987,54,Meurthe-et-Moselle,44,Grand Est
54370,Mouacourt,54388,48.6720340555,6.63993630871,54,Meurthe-et-Moselle,44,Grand Est
54800,Mouaville,54389,49.2135294001,5.77867124953,54,Meurthe-et-Moselle,44,Grand Est
54700,Mousson,54390,48.9108966733,6.09255325215,54,Meurthe-et-Moselle,44,Grand Est
54660,Moutiers,54391,49.2325832585,5.95571904292,54,Meurthe-et-Moselle,44,Grand Est
54113,Moutrot,54392,48.6018097016,5.89684875772,54,Meurthe-et-Moselle,44,Grand Est
54118,Moyen,54393,48.4870728454,6.58670428264,54,Meurthe-et-Moselle,44,Grand Est
54490,Murville,54394,49.3429418953,5.83086554021,54,Meurthe-et-Moselle,44,Grand Est
54000,Nancy,54395,48.6901995499,6.17588254434,54,Meurthe-et-Moselle,44,Grand Est
54100,Nancy,54395,48.6901995499,6.17588254434,54,Meurthe-et-Moselle,44,Grand Est
54540,Neufmaisons,54396,48.4471437689,6.87001944215,54,Meurthe-et-Moselle,44,Grand Est
54230,Neuves-Maisons,54397,48.6147598668,6.10912661259,54,Meurthe-et-Moselle,44,Grand Est
54540,Neuviller-lès-Badonviller,54398,48.5208088136,6.87681873145,54,Meurthe-et-Moselle,44,Grand Est
54290,Neuviller-sur-Moselle,54399,48.4902431576,6.28177004556,54,Meurthe-et-Moselle,44,Grand Est
54610,Nomeny,54400,48.8776522651,6.23309013731,54,Meurthe-et-Moselle,44,Grand Est
54450,Nonhigny,54401,48.5487523948,6.89074494437,54,Meurthe-et-Moselle,44,Grand Est
54150,Norroy-le-Sec,54402,49.2766316915,5.80939284962,54,Meurthe-et-Moselle,44,Grand Est
54700,Norroy-lès-Pont-à-Mousson,54403,48.9321142201,6.01232137434,54,Meurthe-et-Moselle,44,Grand Est
54385,Noviant-aux-Prés,54404,48.8457598946,5.88509402021,54,Meurthe-et-Moselle,44,Grand Est
54170,Ochey,54405,48.5937124314,5.94862791477,54,Meurthe-et-Moselle,44,Grand Est
54450,Ogéviller,54406,48.5513307344,6.71800139721,54,Meurthe-et-Moselle,44,Grand Est
54330,Ognéville,54407,48.4714847798,6.0591026476,54,Meurthe-et-Moselle,44,Grand Est
54800,Olley,54408,49.1731372736,5.76773239103,54,Meurthe-et-Moselle,44,Grand Est
54330,Omelmont,54409,48.4933449333,6.11846755085,54,Meurthe-et-Moselle,44,Grand Est
54890,Onville,54410,49.0218156654,5.96851536679,54,Meurthe-et-Moselle,44,Grand Est
54740,Ormes-et-Ville,54411,48.4878294205,6.20501552992,54,Meurthe-et-Moselle,44,Grand Est
54260,Othe,54412,49.4911452642,5.44705837235,54,Meurthe-et-Moselle,44,Grand Est
54150,Ozerailles,54413,49.2259087453,5.84170990352,54,Meurthe-et-Moselle,44,Grand Est
54200,Pagney-derrière-Barine,54414,48.6988404472,5.8475442388,54,Meurthe-et-Moselle,44,Grand Est
54530,Pagny-sur-Moselle,54415,48.9884361128,6.01116368886,54,Meurthe-et-Moselle,44,Grand Est
54470,Pannes,54416,48.9298072595,5.79605273034,54,Meurthe-et-Moselle,44,Grand Est
54330,Parey-Saint-Césaire,54417,48.5271211226,6.06368968426,54,Meurthe-et-Moselle,44,Grand Est
54370,Parroy,54418,48.6685304259,6.60820341709,54,Meurthe-et-Moselle,44,Grand Est
54480,Parux,54419,48.5418719546,6.92113497047,54,Meurthe-et-Moselle,44,Grand Est
54260,Petit-Failly,54420,49.439659769,5.50119376994,54,Meurthe-et-Moselle,44,Grand Est
54480,Petitmont,54421,48.5464573608,6.97419828123,54,Meurthe-et-Moselle,44,Grand Est
54120,Pettonville,54422,48.5301540618,6.74371187817,54,Meurthe-et-Moselle,44,Grand Est
54540,Pexonne,54423,48.4679125322,6.88380524568,54,Meurthe-et-Moselle,44,Grand Est
54610,Phlin,54424,48.9167225344,6.27672257026,54,Meurthe-et-Moselle,44,Grand Est
54490,Piennes,54425,49.3073950571,5.78383056316,54,Meurthe-et-Moselle,44,Grand Est
54200,Pierre-la-Treiche,54426,48.639755596,5.96389435396,54,Meurthe-et-Moselle,44,Grand Est
54540,Pierre-Percée,54427,48.4646115258,6.93843634408,54,Meurthe-et-Moselle,44,Grand Est
54620,Pierrepont,54428,49.4183305264,5.70916931035,54,Meurthe-et-Moselle,44,Grand Est
54160,Pierreville,54429,48.5485746268,6.11074927639,54,Meurthe-et-Moselle,44,Grand Est
54340,Pompey,54430,48.7732074334,6.11082140462,54,Meurthe-et-Moselle,44,Grand Est
54700,Pont-à-Mousson,54431,48.9219828048,6.05392690748,54,Meurthe-et-Moselle,44,Grand Est
54550,Pont-Saint-Vincent,54432,48.6093470317,6.07504458865,54,Meurthe-et-Moselle,44,Grand Est
54700,Port-sur-Seille,54433,48.8997308507,6.15976934112,54,Meurthe-et-Moselle,44,Grand Est
54116,Praye,54434,48.437631952,6.11147744521,54,Meurthe-et-Moselle,44,Grand Est
54530,Prény,54435,48.9719661706,5.96314993379,54,Meurthe-et-Moselle,44,Grand Est
54490,Preutin-Higny,54436,49.3473076426,5.79949172398,54,Meurthe-et-Moselle,44,Grand Est
54160,Pulligny,54437,48.549622462,6.15189007246,54,Meurthe-et-Moselle,44,Grand Est
54115,Pulney,54438,48.3909723712,6.03248056928,54,Meurthe-et-Moselle,44,Grand Est
54425,Pulnoy,54439,48.7016421917,6.26610027665,54,Meurthe-et-Moselle,44,Grand Est
54800,Puxe,54440,49.1511730916,5.7867211463,54,Meurthe-et-Moselle,44,Grand Est
54800,Puxieux,54441,49.073592292,5.88512359173,54,Meurthe-et-Moselle,44,Grand Est
54330,Quevilloncourt,54442,48.4715134849,6.10533295975,54,Meurthe-et-Moselle,44,Grand Est
54540,Raon-lès-Leau,54443,48.5138486149,7.09738712876,54,Meurthe-et-Moselle,44,Grand Est
54610,Raucourt,54444,48.9241901699,6.21845026045,54,Meurthe-et-Moselle,44,Grand Est
54370,Raville-sur-Sânon,54445,48.6515330352,6.51008948493,54,Meurthe-et-Moselle,44,Grand Est
54370,Réchicourt-la-Petite,54446,48.717997142,6.58235675457,54,Meurthe-et-Moselle,44,Grand Est
54450,Réclonville,54447,48.537477465,6.72946978651,54,Meurthe-et-Moselle,44,Grand Est
54300,Rehainviller,54449,48.5681612179,6.46940398243,54,Meurthe-et-Moselle,44,Grand Est
54120,Reherrey,54450,48.5084858883,6.77646344447,54,Meurthe-et-Moselle,44,Grand Est
54430,Réhon,54451,49.4995747303,5.75731520354,54,Meurthe-et-Moselle,44,Grand Est
54430,Réhon,54451,49.4995747303,5.75731520354,54,Meurthe-et-Moselle,44,Grand Est
54450,Reillon,54452,48.5988717503,6.74314976627,54,Meurthe-et-Moselle,44,Grand Est
54470,Rembercourt-sur-Mad,54453,48.9851155798,5.90361841528,54,Meurthe-et-Moselle,44,Grand Est
54830,Remenoville,54455,48.4639098729,6.47480886613,54,Meurthe-et-Moselle,44,Grand Est
54110,Réméréville,54456,48.7083090785,6.38025660676,54,Meurthe-et-Moselle,44,Grand Est
54370,Remoncourt,54457,48.656075231,6.74132398096,54,Meurthe-et-Moselle,44,Grand Est
54450,Repaix,54458,48.6128594878,6.83000371109,54,Meurthe-et-Moselle,44,Grand Est
54630,Richardménil,54459,48.5958649273,6.17614506031,54,Meurthe-et-Moselle,44,Grand Est
54380,Rogéville,54460,48.8146914454,5.97727344525,54,Meurthe-et-Moselle,44,Grand Est
54360,Romain,54461,48.52075217,6.35686026913,54,Meurthe-et-Moselle,44,Grand Est
54110,Rosières-aux-Salines,54462,48.5924316341,6.33430536376,54,Meurthe-et-Moselle,44,Grand Est
54385,Rosières-en-Haye,54463,48.7887620436,5.99419781093,54,Meurthe-et-Moselle,44,Grand Est
54610,Rouves,54464,48.9025493534,6.20428002565,54,Meurthe-et-Moselle,44,Grand Est
54290,Roville-devant-Bayon,54465,48.4673083609,6.29365271914,54,Meurthe-et-Moselle,44,Grand Est
54200,Royaumeix,54466,48.7851184202,5.8221072138,54,Meurthe-et-Moselle,44,Grand Est
54290,Rozelieures,54467,48.4468595767,6.43045935453,54,Meurthe-et-Moselle,44,Grand Est
54210,Saffais,54468,48.5594143103,6.31597389904,54,Meurthe-et-Moselle,44,Grand Est
54580,Saint-Ail,54469,49.1694540532,6.0019618843,54,Meurthe-et-Moselle,44,Grand Est
54580,Saint-Ail,54469,49.1694540532,6.0019618843,54,Meurthe-et-Moselle,44,Grand Est
54470,Saint-Baussant,54470,48.8919040892,5.79727902455,54,Meurthe-et-Moselle,44,Grand Est
54290,Saint-Boingt,54471,48.4186728188,6.42962191006,54,Meurthe-et-Moselle,44,Grand Est
54950,Saint-Clément,54472,48.5424165222,6.6233621308,54,Meurthe-et-Moselle,44,Grand Est
54930,Saint-Firmin,54473,48.4251143645,6.13660869738,54,Meurthe-et-Moselle,44,Grand Est
54700,Sainte-Geneviève,54474,48.8702243582,6.13715548513,54,Meurthe-et-Moselle,44,Grand Est
54290,Saint-Germain,54475,48.4232806157,6.34412609341,54,Meurthe-et-Moselle,44,Grand Est
54260,Saint-Jean-lès-Longuyon,54476,49.4555490143,5.48860106808,54,Meurthe-et-Moselle,44,Grand Est
54260,Saint-Jean-lès-Longuyon,54476,49.4555490143,5.48860106808,54,Meurthe-et-Moselle,44,Grand Est
54470,Saint-Julien-lès-Gorze,54477,49.0182448248,5.90427864143,54,Meurthe-et-Moselle,44,Grand Est
54800,Saint-Marcel,54478,49.1225093046,5.97329179607,54,Meurthe-et-Moselle,44,Grand Est
54290,Saint-Mard,54479,48.5100096795,6.29862310671,54,Meurthe-et-Moselle,44,Grand Est
54450,Saint-Martin,54480,48.571711252,6.74965214111,54,Meurthe-et-Moselle,44,Grand Est
54540,Saint-Maurice-aux-Forges,54481,48.5064468487,6.85090733519,54,Meurthe-et-Moselle,44,Grand Est
54130,Saint-Max,54482,48.7052276034,6.20645111198,54,Meurthe-et-Moselle,44,Grand Est
54210,Saint-Nicolas-de-Port,54483,48.6220684472,6.29547921699,54,Meurthe-et-Moselle,44,Grand Est
54540,Sainte-Pôle,54484,48.5055231931,6.83057236429,54,Meurthe-et-Moselle,44,Grand Est
54730,Saint-Pancré,54485,49.5261729402,5.6387663725,54,Meurthe-et-Moselle,44,Grand Est
54740,Saint-Remimont,54486,48.4990142296,6.25415061571,54,Meurthe-et-Moselle,44,Grand Est
54290,Saint-Rémy-aux-Bois,54487,48.4160503488,6.3962556094,54,Meurthe-et-Moselle,44,Grand Est
54480,Saint-Sauveur,54488,48.5230682031,7.00308119799,54,Meurthe-et-Moselle,44,Grand Est
54620,Saint-Supplet,54489,49.3758463385,5.72951086724,54,Meurthe-et-Moselle,44,Grand Est
54380,Saizerais,54490,48.7916785782,6.04064725609,54,Meurthe-et-Moselle,44,Grand Est
54560,Sancy,54491,49.3519271584,5.92745145012,54,Meurthe-et-Moselle,44,Grand Est
54200,Sanzey,54492,48.7652405472,5.82604995245,54,Meurthe-et-Moselle,44,Grand Est
54650,Saulnes,54493,49.5293904249,5.82642469537,54,Meurthe-et-Moselle,44,Grand Est
54115,Saulxerotte,54494,48.4728000133,5.9334120785,54,Meurthe-et-Moselle,44,Grand Est
54420,Saulxures-lès-Nancy,54495,48.685833475,6.25394887342,54,Meurthe-et-Moselle,44,Grand Est
54170,Saulxures-lès-Vannes,54496,48.5191491895,5.80050793813,54,Meurthe-et-Moselle,44,Grand Est
54330,Saxon-Sion,54497,48.4174218363,6.08660462033,54,Meurthe-et-Moselle,44,Grand Est
54280,Seichamps,54498,48.715250189,6.27143894576,54,Meurthe-et-Moselle,44,Grand Est
54470,Seicheprey,54499,48.8686282676,5.7957979909,54,Meurthe-et-Moselle,44,Grand Est
54170,Selaincourt,54500,48.4966094195,5.94435711868,54,Meurthe-et-Moselle,44,Grand Est
54830,Seranville,54501,48.459608902,6.51664977219,54,Meurthe-et-Moselle,44,Grand Est
54370,Serres,54502,48.6912563682,6.4543425853,54,Meurthe-et-Moselle,44,Grand Est
54560,Serrouville,54504,49.3938837785,5.87764390671,54,Meurthe-et-Moselle,44,Grand Est
54550,Sexey-aux-Forges,54505,48.6346984648,6.02336738736,54,Meurthe-et-Moselle,44,Grand Est
54840,Sexey-les-Bois,54506,48.7189207027,6.0309719075,54,Meurthe-et-Moselle,44,Grand Est
54300,Sionviller,54507,48.6319604008,6.54768956139,54,Meurthe-et-Moselle,44,Grand Est
54610,Sivry,54508,48.8296711116,6.20716489613,54,Meurthe-et-Moselle,44,Grand Est
54110,Sommerviller,54509,48.6360355809,6.37571272602,54,Meurthe-et-Moselle,44,Grand Est
54280,Sornéville,54510,48.7411266505,6.41623319667,54,Meurthe-et-Moselle,44,Grand Est
54800,Sponville,54511,49.0740783089,5.83194943929,54,Meurthe-et-Moselle,44,Grand Est
54480,Tanconville,54512,48.6051799268,6.94048390571,54,Meurthe-et-Moselle,44,Grand Est
54116,Tantonville,54513,48.4672751108,6.13754525709,54,Meurthe-et-Moselle,44,Grand Est
54260,Tellancourt,54514,49.5089556847,5.6298875124,54,Meurthe-et-Moselle,44,Grand Est
54330,Thélod,54515,48.5439845164,6.05076910436,54,Meurthe-et-Moselle,44,Grand Est
54930,They-sous-Vaudemont,54516,48.4044708625,6.05299530826,54,Meurthe-et-Moselle,44,Grand Est
54610,Thézey-Saint-Martin,54517,48.9030330285,6.30273178932,54,Meurthe-et-Moselle,44,Grand Est
54470,Thiaucourt-Regniéville,54518,48.9331323678,5.90090345105,54,Meurthe-et-Moselle,44,Grand Est
54120,Thiaville-sur-Meurthe,54519,48.4072052471,6.80501372608,54,Meurthe-et-Moselle,44,Grand Est
54300,Thiébauménil,54520,48.5791590332,6.62983158835,54,Meurthe-et-Moselle,44,Grand Est
54880,Thil,54521,49.4735980022,5.90616788349,54,Meurthe-et-Moselle,44,Grand Est
54115,Thorey-Lyautey,54522,48.4447902824,6.03226525963,54,Meurthe-et-Moselle,44,Grand Est
54170,Thuilley-aux-Groseilles,54523,48.5757760081,5.97219994844,54,Meurthe-et-Moselle,44,Grand Est
54800,Thumeréville,54524,49.2035423546,5.80624858651,54,Meurthe-et-Moselle,44,Grand Est
54190,Tiercelet,54525,49.4603548011,5.88317112799,54,Meurthe-et-Moselle,44,Grand Est
54510,Tomblaine,54526,48.6859541528,6.22129283302,54,Meurthe-et-Moselle,44,Grand Est
54210,Tonnoy,54527,48.5545026464,6.25931804019,54,Meurthe-et-Moselle,44,Grand Est
54200,Toul,54528,48.6865463937,5.89508449535,54,Meurthe-et-Moselle,44,Grand Est
54115,Tramont-Émy,54529,48.4135129696,5.94924680248,54,Meurthe-et-Moselle,44,Grand Est
54115,Tramont-Lassus,54530,48.4007845601,5.9666240782,54,Meurthe-et-Moselle,44,Grand Est
54115,Tramont-Saint-André,54531,48.4143611906,5.92748990163,54,Meurthe-et-Moselle,44,Grand Est
54385,Tremblecourt,54532,48.8028930871,5.94555829148,54,Meurthe-et-Moselle,44,Grand Est
54750,Trieux,54533,49.3225546403,5.94374684568,54,Meurthe-et-Moselle,44,Grand Est
54570,Trondes,54534,48.7234407473,5.77227841983,54,Meurthe-et-Moselle,44,Grand Est
54800,Tronville,54535,49.0828019053,5.91902477431,54,Meurthe-et-Moselle,44,Grand Est
54640,Tucquegnieux,54536,49.3071016735,5.89392083172,54,Meurthe-et-Moselle,44,Grand Est
54870,Ugny,54537,49.4635508835,5.708275612,54,Meurthe-et-Moselle,44,Grand Est
54112,Uruffe,54538,48.5686957619,5.74648893211,54,Meurthe-et-Moselle,44,Grand Est
54540,Vacqueville,54539,48.4812508877,6.81739744262,54,Meurthe-et-Moselle,44,Grand Est
54480,Val-et-Châtillon,54540,48.5544444959,7.00739045852,54,Meurthe-et-Moselle,44,Grand Est
54370,Valhey,54541,48.68350583,6.49390517861,54,Meurthe-et-Moselle,44,Grand Est
54910,Valleroy,54542,49.2141375647,5.91990455999,54,Meurthe-et-Moselle,44,Grand Est
54830,Vallois,54543,48.4603393172,6.54530816916,54,Meurthe-et-Moselle,44,Grand Est
54890,Vandelainville,54544,49.0292238077,5.98234979094,54,Meurthe-et-Moselle,44,Grand Est
54115,Vandeléville,54545,48.4246792766,5.99150166147,54,Meurthe-et-Moselle,44,Grand Est
54121,Vandières,54546,48.9590505792,6.02020912664,54,Meurthe-et-Moselle,44,Grand Est
54500,Vandœuvre-lès-Nancy,54547,48.6579999356,6.16531229307,54,Meurthe-et-Moselle,44,Grand Est
54112,Vannes-le-Châtel,54548,48.5715031888,5.78490409682,54,Meurthe-et-Moselle,44,Grand Est
54110,Varangéville,54549,48.6416869467,6.32137950944,54,Meurthe-et-Moselle,44,Grand Est
54122,Vathiménil,54550,48.5048003013,6.61472207285,54,Meurthe-et-Moselle,44,Grand Est
54370,Vaucourt,54551,48.6653978067,6.68626626794,54,Meurthe-et-Moselle,44,Grand Est
54330,Vaudémont,54552,48.4212219796,6.05835186507,54,Meurthe-et-Moselle,44,Grand Est
54740,Vaudeville,54553,48.4549633063,6.20876642137,54,Meurthe-et-Moselle,44,Grand Est
54740,Vaudigny,54554,48.4379021324,6.20530783653,54,Meurthe-et-Moselle,44,Grand Est
54120,Vaxainville,54555,48.5200456427,6.75581373849,54,Meurthe-et-Moselle,44,Grand Est
54450,Vého,54556,48.6033575468,6.70883858627,54,Meurthe-et-Moselle,44,Grand Est
54840,Velaine-en-Haye,54557,48.6991910373,6.04715070856,54,Meurthe-et-Moselle,44,Grand Est
54280,Velaine-sous-Amance,54558,48.7156089379,6.32528004772,54,Meurthe-et-Moselle,44,Grand Est
54290,Velle-sur-Moselle,54559,48.5304708642,6.28555083892,54,Meurthe-et-Moselle,44,Grand Est
54540,Veney,54560,48.4607558773,6.8136260434,54,Meurthe-et-Moselle,44,Grand Est
54830,Vennezey,54561,48.4418803145,6.46147065137,54,Meurthe-et-Moselle,44,Grand Est
54450,Verdenal,54562,48.5875978822,6.80463240253,54,Meurthe-et-Moselle,44,Grand Est
54330,Vézelise,54563,48.4830480647,6.09399935525,54,Meurthe-et-Moselle,44,Grand Est
54470,Viéville-en-Haye,54564,48.9392920708,5.91849230434,54,Meurthe-et-Moselle,44,Grand Est
54360,Vigneulles,54565,48.56937975,6.34432277004,54,Meurthe-et-Moselle,44,Grand Est
54700,Vilcey-sur-Trey,54566,48.9396903192,5.95866589461,54,Meurthe-et-Moselle,44,Grand Est
54290,Villacourt,54567,48.4398337287,6.3364959449,54,Meurthe-et-Moselle,44,Grand Est
54620,Ville-au-Montois,54568,49.417435049,5.80118957601,54,Meurthe-et-Moselle,44,Grand Est
54380,Ville-au-Val,54569,48.8410567772,6.13005453194,54,Meurthe-et-Moselle,44,Grand Est
54890,Villecey-sur-Mad,54570,48.9935348155,5.9462111664,54,Meurthe-et-Moselle,44,Grand Est
54210,Ville-en-Vermois,54571,48.6194878128,6.24428854524,54,Meurthe-et-Moselle,44,Grand Est
54730,Ville-Houdlémont,54572,49.5391091104,5.65720411208,54,Meurthe-et-Moselle,44,Grand Est
54380,Villers-en-Haye,54573,48.8203320027,6.00699057007,54,Meurthe-et-Moselle,44,Grand Est
54870,Villers-la-Chèvre,54574,49.5055978223,5.68894758816,54,Meurthe-et-Moselle,44,Grand Est
54920,Villers-la-Montagne,54575,49.4699530186,5.83188690951,54,Meurthe-et-Moselle,44,Grand Est
54260,Villers-le-Rond,54576,49.4690003224,5.48194955327,54,Meurthe-et-Moselle,44,Grand Est
54760,Villers-lès-Moivrons,54577,48.8144465735,6.25119600136,54,Meurthe-et-Moselle,44,Grand Est
54600,Villers-lès-Nancy,54578,48.6616923324,6.1287873364,54,Meurthe-et-Moselle,44,Grand Est
54700,Villers-sous-Prény,54579,48.9430575567,5.99502891051,54,Meurthe-et-Moselle,44,Grand Est
54190,Villerupt,54580,49.4647155933,5.92643741054,54,Meurthe-et-Moselle,44,Grand Est
54190,Villerupt,54580,49.4647155933,5.92643741054,54,Meurthe-et-Moselle,44,Grand Est
54800,Ville-sur-Yron,54581,49.1209779475,5.87272709272,54,Meurthe-et-Moselle,44,Grand Est
54260,Villette,54582,49.478632384,5.55376018116,54,Meurthe-et-Moselle,44,Grand Est
54840,Villey-le-Sec,54583,48.6576126839,5.97596975592,54,Meurthe-et-Moselle,44,Grand Est
54200,Villey-Saint-Étienne,54584,48.7281187821,5.96351375096,54,Meurthe-et-Moselle,44,Grand Est
54290,Virecourt,54585,48.4551698224,6.31832028976,54,Meurthe-et-Moselle,44,Grand Est
54123,Viterne,54586,48.5872345547,6.01297760561,54,Meurthe-et-Moselle,44,Grand Est
54330,Vitrey,54587,48.4936169662,6.04249866428,54,Meurthe-et-Moselle,44,Grand Est
54300,Vitrimont,54588,48.5905577157,6.44238362199,54,Meurthe-et-Moselle,44,Grand Est
54700,Vittonville,54589,48.9707772906,6.05981349899,54,Meurthe-et-Moselle,44,Grand Est
54260,Viviers-sur-Chiers,54590,49.465789726,5.63118044912,54,Meurthe-et-Moselle,44,Grand Est
54260,Viviers-sur-Chiers,54590,49.465789726,5.63118044912,54,Meurthe-et-Moselle,44,Grand Est
54260,Viviers-sur-Chiers,54590,49.465789726,5.63118044912,54,Meurthe-et-Moselle,44,Grand Est
54134,Voinémont,54591,48.5170735039,6.17416267478,54,Meurthe-et-Moselle,44,Grand Est
54330,Vroncourt,54592,48.4591497683,6.07725776885,54,Meurthe-et-Moselle,44,Grand Est
54890,Waville,54593,49.012026579,5.93620450432,54,Meurthe-et-Moselle,44,Grand Est
54470,Xammes,54594,48.978144801,5.84898390072,54,Meurthe-et-Moselle,44,Grand Est
54300,Xermaménil,54595,48.5390973507,6.47693512099,54,Meurthe-et-Moselle,44,Grand Est
54990,Xeuilley,54596,48.5619591921,6.09070968141,54,Meurthe-et-Moselle,44,Grand Est
54740,Xirocourt,54597,48.4327331153,6.17625721621,54,Meurthe-et-Moselle,44,Grand Est
54490,Xivry-Circourt,54598,49.3568414875,5.76520028273,54,Meurthe-et-Moselle,44,Grand Est
54800,Xonville,54599,49.0569615023,5.85606886475,54,Meurthe-et-Moselle,44,Grand Est
54370,Xousse,54600,48.653274183,6.70808860029,54,Meurthe-et-Moselle,44,Grand Est
54370,Xures,54601,48.6903081814,6.65734195369,54,Meurthe-et-Moselle,44,Grand Est
54620,Han-devant-Pierrepont,54602,49.3965119718,5.71113429533,54,Meurthe-et-Moselle,44,Grand Est
55130,Abainville,55001,48.5326982449,5.51524727317,55,Meuse,44,Grand Est
55400,Abaucourt-Hautecourt,55002,49.1969606553,5.54868808043,55,Meuse,44,Grand Est
55400,Abaucourt-Hautecourt,55002,49.1969606553,5.54868808043,55,Meuse,44,Grand Est
55110,Aincreville,55004,49.3697469375,5.11617164649,55,Meuse,44,Grand Est
